"season","yr","mnth","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","casual","new","total"
"Spring","2012","Jan","22","No","Tuesday","Yes","Good",7.04,7.001,81,0,14,111,125
"Spring","2012","Jan","23","No","Tuesday","Yes","Good",7.04,7.001,76,0,19,80,99
"Spring","2012","Jan","0","No","Wednesday","Yes","Good",4.22,3.998,93,0,6,25,31
"Spring","2012","Jan","1","No","Wednesday","Yes","Good",6.1,3.0014,70,15.0013,4,9,13
"Spring","2012","Jan","2","No","Wednesday","Yes","Good",5.16,1.9982,70,12.998,3,3,6
"Spring","2012","Jan","3","No","Wednesday","Yes","Good",4.22,1.0016,75,12.998,0,1,1
"Spring","2012","Jan","4","No","Wednesday","Yes","Good",4.22,-0.00159999999999982,70,19.0012,0,4,4
"Spring","2012","Jan","5","No","Wednesday","Yes","Good",4.22,-0.00159999999999982,70,19.0012,0,33,33
"Spring","2012","Jan","6","No","Wednesday","Yes","Good",3.28,-0.998200000000001,73,15.0013,1,87,88
"Spring","2012","Jan","7","No","Wednesday","Yes","Good",3.28,-0.998200000000001,75,15.0013,14,243,257
"Spring","2012","Jan","8","No","Wednesday","Yes","Good",3.28,-0.998200000000001,70,16.9979,18,495,513
"Spring","2012","Jan","9","No","Wednesday","Yes","Good",3.28,-0.998200000000001,70,16.9979,18,218,236
"Spring","2012","Jan","10","No","Wednesday","Yes","Fair",4.22,-0.998200000000001,70,22.0028,30,111,141
"Spring","2012","Jan","11","No","Wednesday","Yes","Fair",6.1,1.9982,61,19.9995,52,105,157
"Spring","2012","Jan","12","No","Wednesday","Yes","Good",7.04,5.9978,53,8.9981,46,147,193
"Spring","2012","Jan","13","No","Wednesday","Yes","Good",7.98,5.9978,49,8.9981,63,149,212
"Spring","2012","Jan","14","No","Wednesday","Yes","Good",7.98,7.001,49,6.0032,53,107,160
"Spring","2012","Jan","15","No","Wednesday","Yes","Good",8.92,9.0008,46,0,30,125,155
"Spring","2012","Jan","16","No","Wednesday","Yes","Good",7.98,5.9978,53,11.0014,29,217,246
"Spring","2012","Jan","17","No","Wednesday","Yes","Good",8.92,7.001,53,11.0014,27,443,470
"Spring","2012","Jan","18","No","Wednesday","Yes","Good",7.04,5.9978,66,8.9981,24,415,439
"Spring","2012","Jan","19","No","Wednesday","Yes","Fair",7.98,7.9976,53,0,5,311,316
"Spring","2012","Jan","20","No","Wednesday","Yes","Good",7.04,5.0012,61,12.998,10,225,235
"Spring","2012","Jan","21","No","Wednesday","Yes","Good",6.1,5.9978,65,0,19,166,185
"Spring","2012","Jan","22","No","Wednesday","Yes","Good",6.1,5.0012,65,6.0032,12,101,113
"Spring","2012","Jan","23","No","Wednesday","Yes","Fair",5.16,5.0012,65,0,3,63,66
"Spring","2012","Jan","0","No","Thursday","Yes","Fair",5.16,3.0014,75,7.0015,3,22,25
"Spring","2012","Jan","1","No","Thursday","Yes","Fair",5.16,5.0012,75,0,5,16,21
"Spring","2012","Jan","2","No","Thursday","Yes","Fair",5.16,1.9982,75,11.0014,1,6,7
"Spring","2012","Jan","3","No","Thursday","Yes","Fair",5.16,3.998,75,6.0032,1,5,6
"Spring","2012","Jan","4","No","Thursday","Yes","Good",5.16,5.0012,75,0,0,3,3
"Spring","2012","Jan","5","No","Thursday","Yes","Fair",6.1,5.0012,75,7.0015,0,28,28
"Spring","2012","Jan","6","No","Thursday","Yes","Fair",5.16,5.0012,81,0,0,88,88
"Spring","2012","Jan","7","No","Thursday","Yes","Fair",5.16,3.998,81,6.0032,11,228,239
"Spring","2012","Jan","8","No","Thursday","Yes","Fair",5.16,3.998,81,6.0032,16,514,530
"Spring","2012","Jan","9","No","Thursday","Yes","Fair",6.1,5.9978,81,0,18,256,274
"Spring","2012","Jan","10","No","Thursday","Yes","Fair",6.1,3.998,81,8.9981,16,92,108
"Spring","2012","Jan","11","No","Thursday","Yes","Fair",6.1,5.0012,87,7.0015,11,100,111
"Spring","2012","Jan","12","No","Thursday","Yes","Fair",7.98,5.9978,81,8.9981,29,136,165
"Spring","2012","Jan","13","No","Thursday","Yes","Fair",9.86,9.9974,71,0,17,156,173
"Spring","2012","Jan","14","No","Thursday","Yes","Fair",10.8,11.0006,71,7.0015,16,112,128
"Spring","2012","Jan","15","No","Thursday","Yes","Fair",11.74,11.9972,71,7.0015,22,142,164
"Spring","2012","Jan","16","No","Thursday","Yes","Fair",10.8,11.0006,71,6.0032,15,209,224
"Spring","2012","Jan","17","No","Thursday","Yes","Fair",11.74,11.9972,71,0,16,397,413
"Spring","2012","Jan","18","No","Thursday","Yes","Fair",11.74,11.9972,71,0,12,394,406
"Spring","2012","Jan","19","No","Thursday","Yes","Fair",10.8,11.0006,76,7.0015,11,302,313
"Spring","2012","Jan","20","No","Thursday","Yes","Fair",10.8,11.0006,82,8.9981,8,216,224
"Spring","2012","Jan","21","No","Thursday","Yes","Fair",10.8,11.0006,76,7.0015,8,184,192
"Spring","2012","Jan","22","No","Thursday","Yes","Good",9.86,9.9974,82,7.0015,3,139,142
"Spring","2012","Jan","23","No","Thursday","Yes","Fair",10.8,11.0006,82,0,5,86,91
"Spring","2012","Jan","0","No","Friday","Yes","Fair",10.8,11.0006,82,16.9979,6,32,38
"Spring","2012","Jan","1","No","Friday","Yes","Fair",10.8,11.0006,87,15.0013,6,23,29
"Spring","2012","Jan","2","No","Friday","Yes","Good",11.74,11.9972,94,8.9981,2,11,13
"Spring","2012","Jan","3","No","Friday","Yes","Fair",11.74,11.9972,94,19.0012,3,5,8
"Spring","2012","Jan","4","No","Friday","Yes","Fair",10.8,11.0006,100,19.9995,1,3,4
"Spring","2012","Jan","5","No","Friday","Yes","Fair",11.74,11.9972,94,22.0028,0,24,24
"Spring","2012","Jan","6","No","Friday","Yes","Fair",11.74,11.9972,100,22.0028,0,72,72
"Spring","2012","Jan","7","No","Friday","Yes","Fair",11.74,11.9972,100,19.9995,6,128,134
"Spring","2012","Jan","8","No","Friday","Yes","Bad",15.5,15.9968,88,19.0012,14,206,220
"Spring","2012","Jan","9","No","Friday","Yes","Bad",15.5,15.9968,88,19.0012,6,101,107
"Spring","2012","Jan","10","No","Friday","Yes","Bad",14.56,15.0002,100,11.0014,9,117,126
"Spring","2012","Jan","11","No","Friday","Yes","Fair",14.56,15.0002,94,8.9981,10,95,105
"Spring","2012","Jan","12","No","Friday","Yes","Fair",15.5,15.9968,88,11.0014,25,155,180
"Spring","2012","Jan","13","No","Friday","Yes","Good",15.5,15.9968,59,31.0009,26,175,201
"Spring","2012","Jan","14","No","Friday","Yes","Good",15.5,15.9968,55,36.9974,23,153,176
"Spring","2012","Jan","15","No","Friday","Yes","Good",14.56,15.0002,51,22.0028,27,170,197
"Spring","2012","Jan","16","No","Friday","Yes","Good",12.68,13.0004,51,36.9974,26,241,267
"Spring","2012","Jan","17","No","Friday","Yes","Good",11.74,11.9972,50,39.0007,16,406,422
"Spring","2012","Jan","18","No","Friday","Yes","Good",10.8,11.0006,50,32.9975,20,363,383
"Spring","2012","Jan","19","No","Friday","Yes","Good",8.92,5.9978,50,26.0027,10,241,251
"Spring","2012","Jan","20","No","Friday","Yes","Good",7.98,3.998,53,23.9994,6,153,159
"Spring","2012","Jan","21","No","Friday","Yes","Good",7.98,3.0014,53,35.0008,8,127,135
"Spring","2012","Jan","22","No","Friday","Yes","Good",7.98,3.998,49,26.0027,11,108,119
"Spring","2012","Jan","23","No","Friday","Yes","Good",7.04,3.0014,49,27.9993,8,78,86
"Spring","2012","Jan","0","No","Saturday","No","Good",6.1,3.0014,52,19.0012,1,68,69
"Spring","2012","Jan","1","No","Saturday","No","Good",6.1,3.998,52,11.0014,1,57,58
"Spring","2012","Jan","2","No","Saturday","No","Good",4.22,3.998,60,0,3,38,41
"Spring","2012","Jan","3","No","Saturday","No","Good",4.22,3.0014,60,6.0032,1,16,17
"Spring","2012","Jan","4","No","Saturday","No","Good",4.22,1.0016,60,11.0014,0,8,8
"Spring","2012","Jan","5","No","Saturday","No","Good",3.28,1.0016,75,6.0032,0,10,10
"Spring","2012","Jan","6","No","Saturday","No","Good",3.28,3.0014,70,0,3,12,15
"Spring","2012","Jan","7","No","Saturday","No","Good",2.34,1.9982,75,0,3,28,31
"Spring","2012","Jan","8","No","Saturday","No","Good",1.4,-0.998200000000001,80,6.0032,9,82,91
"Spring","2012","Jan","9","No","Saturday","No","Good",2.34,1.9982,80,0,13,145,158
"Spring","2012","Jan","10","No","Saturday","No","Good",4.22,1.9982,70,8.9981,27,164,191
"Spring","2012","Jan","11","No","Saturday","No","Good",6.1,3.998,56,8.9981,55,241,296
"Spring","2012","Jan","12","No","Saturday","No","Good",6.1,3.0014,61,19.0012,70,244,314
"Spring","2012","Jan","13","No","Saturday","No","Good",7.98,5.0012,57,16.9979,80,293,373
"Spring","2012","Jan","14","No","Saturday","No","Good",9.86,9.9974,50,26.0027,123,239,362
"Spring","2012","Jan","15","No","Saturday","No","Good",10.8,11.0006,47,22.0028,90,320,410
"Spring","2012","Jan","16","No","Saturday","No","Good",11.74,11.9972,44,23.9994,131,276,407
"Spring","2012","Jan","17","No","Saturday","No","Good",11.74,11.9972,44,26.0027,57,233,290
"Spring","2012","Jan","18","No","Saturday","No","Good",11.74,11.9972,41,15.0013,40,201,241
"Spring","2012","Jan","19","No","Saturday","No","Fair",11.74,11.9972,41,36.9974,33,173,206
"Spring","2012","Jan","20","No","Saturday","No","Good",10.8,11.0006,35,26.0027,5,115,120
"Spring","2012","Jan","21","No","Saturday","No","Good",8.92,5.9978,29,23.9994,18,109,127
"Spring","2012","Jan","22","No","Saturday","No","Good",7.98,5.9978,34,12.998,6,97,103
"Spring","2012","Jan","23","No","Saturday","No","Good",7.04,5.0012,31,12.998,6,79,85
"Spring","2012","Jan","0","No","Sunday","No","Good",6.1,3.0014,33,15.0013,15,81,96
"Spring","2012","Jan","1","No","Sunday","No","Good",6.1,1.9982,28,23.9994,5,68,73
"Spring","2012","Jan","2","No","Sunday","No","Good",5.16,1.0016,26,22.0028,3,48,51
"Spring","2012","Jan","3","No","Sunday","No","Good",4.22,1.0016,28,12.998,4,17,21
"Spring","2012","Jan","4","No","Sunday","No","Good",3.28,1.0016,30,0,0,5,5
"Spring","2012","Jan","5","No","Sunday","No","Good",1.4,-2.0014,51,8.9981,1,6,7
"Spring","2012","Jan","6","No","Sunday","No","Good",1.4,-0.998200000000001,40,7.0015,1,4,5
"Spring","2012","Jan","7","No","Sunday","No","Good",1.4,-2.0014,37,8.9981,0,12,12
"Spring","2012","Jan","8","No","Sunday","No","Good",0.459999999999999,-2.998,40,8.9981,9,61,70
"Spring","2012","Jan","9","No","Sunday","No","Good",0.459999999999999,-2.998,43,8.9981,13,98,111
"Spring","2012","Jan","10","No","Sunday","No","Good",3.28,-0.00159999999999982,35,8.9981,38,153,191
"Spring","2012","Jan","11","No","Sunday","No","Good",5.16,1.9982,28,15.0013,57,198,255
"Spring","2012","Jan","12","No","Sunday","No","Good",7.04,3.998,26,15.0013,73,215,288
"Spring","2012","Jan","13","No","Sunday","No","Good",7.04,3.998,26,15.0013,78,238,316
"Spring","2012","Jan","14","No","Sunday","No","Good",7.04,3.998,26,16.9979,51,229,280
"Spring","2012","Jan","15","No","Sunday","No","Good",8.92,5.9978,25,19.0012,68,242,310
"Spring","2012","Jan","16","No","Sunday","No","Good",8.92,5.9978,21,27.9993,54,268,322
"Spring","2012","Jan","17","No","Sunday","No","Good",8.92,5.9978,21,27.9993,33,201,234
"Spring","2012","Jan","18","No","Sunday","No","Good",7.98,3.998,23,23.9994,17,151,168
"Spring","2012","Jan","19","No","Sunday","No","Good",7.04,3.998,29,16.9979,14,145,159
"Spring","2012","Jan","20","No","Sunday","No","Good",6.1,3.0014,39,15.0013,13,98,111
"Spring","2012","Jan","21","No","Sunday","No","Good",6.1,3.0014,33,19.0012,0,69,69
"Spring","2012","Jan","22","No","Sunday","No","Good",7.04,3.0014,26,26.0027,7,57,64
"Spring","2012","Jan","23","No","Sunday","No","Good",6.1,1.9982,33,22.0028,4,21,25
"Spring","2012","Jan","0","No","Monday","Yes","Fair",7.04,3.0014,26,27.9993,0,10,10
"Spring","2012","Jan","1","No","Monday","Yes","Good",4.22,-0.998200000000001,60,23.9994,0,9,9
"Spring","2012","Jan","2","No","Monday","Yes","Good",3.28,-2.0014,48,23.9994,1,6,7
"Spring","2012","Jan","3","No","Monday","Yes","Good",3.28,-0.998200000000001,48,12.998,0,4,4
"Spring","2012","Jan","4","No","Monday","Yes","Good",1.4,-2.0014,51,8.9981,0,5,5
"Spring","2012","Jan","5","No","Monday","Yes","Good",1.4,-2.0014,51,8.9981,0,26,26
"Spring","2012","Jan","6","No","Monday","Yes","Good",2.34,-2.0014,44,16.9979,0,80,80
"Spring","2012","Jan","7","No","Monday","Yes","Good",2.34,-2.0014,44,19.0012,4,221,225
"Spring","2012","Jan","8","No","Monday","Yes","Good",1.4,-2.998,47,15.0013,12,481,493
"Spring","2012","Jan","9","No","Monday","Yes","Good",1.4,-2.998,47,15.0013,5,193,198
"Spring","2012","Jan","10","No","Monday","Yes","Good",2.34,-2.0014,41,19.0012,3,82,85
"Spring","2012","Jan","11","No","Monday","Yes","Good",4.22,1.0016,38,0,6,93,99
"Spring","2012","Jan","12","No","Monday","Yes","Good",4.22,-0.998200000000001,35,26.0027,5,129,134
"Spring","2012","Jan","13","No","Monday","Yes","Good",6.1,3.0014,31,12.998,15,117,132
"Spring","2012","Jan","14","No","Monday","Yes","Good",7.04,5.9978,24,8.9981,15,100,115
"Spring","2012","Jan","15","No","Monday","Yes","Good",7.04,5.0012,24,12.998,7,131,138
"Spring","2012","Jan","16","No","Monday","Yes","Good",7.98,5.9978,25,12.998,11,210,221
"Spring","2012","Jan","17","No","Monday","Yes","Good",8.92,7.001,21,12.998,16,422,438
"Spring","2012","Jan","18","No","Monday","Yes","Good",7.98,5.9978,23,11.0014,11,399,410
"Spring","2012","Jan","19","No","Monday","Yes","Good",6.1,5.0012,45,7.0015,8,298,306
"Spring","2012","Jan","20","No","Monday","Yes","Good",6.1,3.998,39,11.0014,2,179,181
"Spring","2012","Jan","21","No","Monday","Yes","Good",6.1,3.998,42,11.0014,3,159,162
"Spring","2012","Jan","22","No","Monday","Yes","Good",5.16,1.9982,48,15.0013,2,92,94
"Spring","2012","Jan","23","No","Monday","Yes","Good",4.22,1.0016,60,12.998,0,52,52
"Spring","2012","Jan","0","No","Tuesday","Yes","Good",5.16,1.9982,52,16.9979,0,15,15
"Spring","2012","Jan","1","No","Tuesday","Yes","Good",6.1,1.9982,42,19.9995,1,7,8
"Spring","2012","Jan","2","No","Tuesday","Yes","Good",6.1,3.0014,42,15.0013,0,2,2
"Spring","2012","Jan","3","No","Tuesday","Yes","Good",6.1,3.0014,45,15.0013,0,2,2
"Spring","2012","Jan","4","No","Tuesday","Yes","Good",6.1,3.0014,49,12.998,0,1,1
"Spring","2012","Jan","5","No","Tuesday","Yes","Good",6.1,3.0014,49,12.998,0,22,22
"Spring","2012","Jan","6","No","Tuesday","Yes","Good",5.16,1.9982,52,11.0014,0,104,104
"Spring","2012","Jan","7","No","Tuesday","Yes","Good",4.22,1.0016,60,12.998,6,273,279
"Spring","2012","Jan","8","No","Tuesday","Yes","Good",4.22,1.9982,60,7.0015,14,498,512
"Spring","2012","Jan","9","No","Tuesday","Yes","Good",6.1,3.0014,52,12.998,30,231,261
"Spring","2012","Jan","10","No","Tuesday","Yes","Fair",7.04,5.0012,57,12.998,34,110,144
"Spring","2012","Jan","11","No","Tuesday","Yes","Good",10.8,11.0006,37,19.0012,14,125,139
"Spring","2012","Jan","12","No","Tuesday","Yes","Good",10.8,11.0006,43,19.9995,13,181,194
"Spring","2012","Jan","13","No","Tuesday","Yes","Good",13.62,13.997,36,15.0013,27,171,198
"Spring","2012","Jan","14","No","Tuesday","Yes","Good",15.5,15.9968,29,22.0028,18,142,160
"Spring","2012","Jan","15","No","Tuesday","Yes","Good",17.38,18.0032,26,30.0026,27,150,177
"Spring","2012","Jan","16","No","Tuesday","Yes","Good",17.38,18.0032,26,30.0026,30,277,307
"Spring","2012","Jan","17","No","Tuesday","Yes","Good",17.38,18.0032,26,27.9993,41,518,559
"Spring","2012","Jan","18","No","Tuesday","Yes","Good",17.38,18.0032,24,23.9994,16,486,502
"Spring","2012","Jan","19","No","Tuesday","Yes","Good",15.5,15.9968,29,19.0012,22,306,328
"Spring","2012","Jan","20","No","Tuesday","Yes","Good",10.8,11.0006,58,7.0015,15,223,238
"Spring","2012","Jan","21","No","Tuesday","Yes","Good",13.62,13.997,33,19.9995,3,162,165
"Spring","2012","Jan","22","No","Tuesday","Yes","Good",12.68,13.0004,35,19.9995,11,118,129
"Spring","2012","Jan","23","No","Tuesday","Yes","Good",12.68,13.0004,38,16.9979,2,61,63
"Spring","2012","Feb","0","No","Wednesday","Yes","Good",12.68,13.0004,38,19.0012,0,31,31
"Spring","2012","Feb","1","No","Wednesday","Yes","Good",12.68,13.0004,41,19.0012,0,4,4
"Spring","2012","Feb","2","No","Wednesday","Yes","Good",12.68,13.0004,44,19.0012,1,6,7
"Spring","2012","Feb","3","No","Wednesday","Yes","Good",12.68,13.0004,44,12.998,0,3,3
"Spring","2012","Feb","4","No","Wednesday","Yes","Good",10.8,11.0006,50,11.0014,0,1,1
"Spring","2012","Feb","5","No","Wednesday","Yes","Good",10.8,11.0006,50,11.0014,0,18,18
"Spring","2012","Feb","6","No","Wednesday","Yes","Bad",10.8,11.0006,54,11.0014,0,67,67
"Spring","2012","Feb","7","No","Wednesday","Yes","Bad",9.86,9.9974,62,6.0032,7,201,208
"Spring","2012","Feb","8","No","Wednesday","Yes","Bad",8.92,7.9976,73,7.0015,15,505,520
"Spring","2012","Feb","9","No","Wednesday","Yes","Fair",8.92,7.001,71,12.998,9,267,276
"Spring","2012","Feb","10","No","Wednesday","Yes","Good",10.8,11.0006,62,8.9981,9,124,133
"Spring","2012","Feb","11","No","Wednesday","Yes","Good",10.8,11.0006,58,11.0014,27,116,143
"Spring","2012","Feb","12","No","Wednesday","Yes","Good",12.68,13.0004,54,7.0015,26,153,179
"Spring","2012","Feb","13","No","Wednesday","Yes","Good",13.62,13.997,47,15.0013,12,174,186
"Spring","2012","Feb","14","No","Wednesday","Yes","Good",21.14,24.9992,33,15.0013,33,159,192
"Spring","2012","Feb","15","No","Wednesday","Yes","Good",20.2,24.9992,35,19.0012,25,169,194
"Spring","2012","Feb","16","No","Wednesday","Yes","Good",20.2,24.9992,40,15.0013,22,261,283
"Spring","2012","Feb","17","No","Wednesday","Yes","Good",19.26,20.003,43,12.998,31,508,539
"Spring","2012","Feb","18","No","Wednesday","Yes","Good",18.32,18.9998,46,11.0014,12,514,526
"Spring","2012","Feb","19","No","Wednesday","Yes","Good",17.38,18.0032,52,19.0012,20,315,335
"Spring","2012","Feb","20","No","Wednesday","Yes","Good",16.44,17,52,11.0014,10,254,264
"Spring","2012","Feb","21","No","Wednesday","Yes","Good",16.44,17,52,11.0014,16,217,233
"Spring","2012","Feb","22","No","Wednesday","Yes","Good",15.5,15.9968,55,12.998,7,133,140
"Spring","2012","Feb","23","No","Wednesday","Yes","Good",13.62,13.997,63,6.0032,22,75,97
"Spring","2012","Feb","0","No","Thursday","Yes","Good",13.62,13.997,59,8.9981,7,24,31
"Spring","2012","Feb","1","No","Thursday","Yes","Fair",13.62,13.997,55,0,3,14,17
"Spring","2012","Feb","2","No","Thursday","Yes","Fair",11.74,11.9972,67,8.9981,2,7,9
"Spring","2012","Feb","3","No","Thursday","Yes","Fair",11.74,11.9972,67,8.9981,0,2,2
"Spring","2012","Feb","4","No","Thursday","Yes","Bad",10.8,11.0006,82,6.0032,0,1,1
"Spring","2012","Feb","5","No","Thursday","Yes","Bad",10.8,11.0006,82,0,0,19,19
"Spring","2012","Feb","6","No","Thursday","Yes","Bad",8.92,9.0008,90,0,1,73,74
"Spring","2012","Feb","7","No","Thursday","Yes","Bad",8.92,9.0008,93,0,4,201,205
"Spring","2012","Feb","8","No","Thursday","Yes","Bad",10.8,11.0006,87,0,9,436,445
"Spring","2012","Feb","9","No","Thursday","Yes","Bad",9.86,9.9974,87,0,15,213,228
"Spring","2012","Feb","10","No","Thursday","Yes","Bad",11.74,11.9972,77,7.0015,6,72,78
"Spring","2012","Feb","11","No","Thursday","Yes","Bad",10.8,11.0006,82,16.9979,6,99,105
"Spring","2012","Feb","12","No","Thursday","Yes","Good",11.74,11.9972,82,0,8,140,148
"Spring","2012","Feb","13","No","Thursday","Yes","Fair",11.74,11.9972,77,0,13,124,137
"Spring","2012","Feb","14","No","Thursday","Yes","Good",10.8,11.0006,76,7.0015,12,129,141
"Spring","2012","Feb","15","No","Thursday","Yes","Good",13.62,13.997,67,11.0014,24,150,174
"Spring","2012","Feb","16","No","Thursday","Yes","Good",13.62,13.997,55,19.0012,18,211,229
"Spring","2012","Feb","17","No","Thursday","Yes","Good",11.74,11.9972,54,32.9975,13,437,450
"Spring","2012","Feb","18","No","Thursday","Yes","Good",10.8,11.0006,43,31.0009,17,393,410
"Spring","2012","Feb","19","No","Thursday","Yes","Good",9.86,9.9974,43,35.0008,16,311,327
"Spring","2012","Feb","20","No","Thursday","Yes","Good",8.92,5.0012,46,35.0008,9,204,213
"Spring","2012","Feb","21","No","Thursday","Yes","Good",7.98,3.998,46,27.9993,4,144,148
"Spring","2012","Feb","22","No","Thursday","Yes","Good",7.04,3.0014,49,27.9993,3,106,109
"Spring","2012","Feb","23","No","Thursday","Yes","Good",7.04,3.998,49,16.9979,0,61,61
"Spring","2012","Feb","0","No","Friday","Yes","Good",7.04,3.0014,53,26.0027,1,37,38
"Spring","2012","Feb","1","No","Friday","Yes","Good",6.1,1.9982,56,22.0028,3,19,22
"Spring","2012","Feb","2","No","Friday","Yes","Good",6.1,3.0014,52,15.0013,0,6,6
"Spring","2012","Feb","3","No","Friday","Yes","Good",5.16,1.0016,56,19.9995,0,4,4
"Spring","2012","Feb","4","No","Friday","Yes","Good",4.22,1.0016,60,15.0013,0,2,2
"Spring","2012","Feb","5","No","Friday","Yes","Good",4.22,1.0016,60,15.0013,0,17,17
"Spring","2012","Feb","6","No","Friday","Yes","Good",3.28,-0.00159999999999982,65,11.0014,0,88,88
"Spring","2012","Feb","7","No","Friday","Yes","Good",3.28,-0.998200000000001,65,15.0013,10,216,226
"Spring","2012","Feb","8","No","Friday","Yes","Good",3.28,-0.998200000000001,65,15.0013,12,429,441
"Spring","2012","Feb","9","No","Friday","Yes","Good",3.28,-0.998200000000001,65,12.998,18,252,270
"Spring","2012","Feb","10","No","Friday","Yes","Good",5.16,1.0016,56,19.0012,15,114,129
"Spring","2012","Feb","11","No","Friday","Yes","Good",7.04,3.998,53,19.9995,15,149,164
"Spring","2012","Feb","12","No","Friday","Yes","Good",7.98,5.9978,46,8.9981,25,191,216
"Spring","2012","Feb","13","No","Friday","Yes","Good",8.92,7.9976,46,0,25,173,198
"Spring","2012","Feb","14","No","Friday","Yes","Good",8.92,7.001,46,15.0013,22,148,170
"Spring","2012","Feb","15","No","Friday","Yes","Good",9.86,9.9974,40,0,48,168,216
"Spring","2012","Feb","16","No","Friday","Yes","Good",10.8,11.0006,37,7.0015,36,275,311
"Spring","2012","Feb","17","No","Friday","Yes","Good",10.8,11.0006,37,6.0032,30,458,488
"Spring","2012","Feb","18","No","Friday","Yes","Good",9.86,9.9974,40,8.9981,17,368,385
"Spring","2012","Feb","19","No","Friday","Yes","Good",7.98,7.001,49,7.0015,11,256,267
"Spring","2012","Feb","20","No","Friday","Yes","Good",7.98,7.001,49,7.0015,8,155,163
"Spring","2012","Feb","21","No","Friday","Yes","Good",7.98,7.001,49,7.0015,8,126,134
"Spring","2012","Feb","22","No","Friday","Yes","Good",7.98,7.001,49,7.0015,3,116,119
"Spring","2012","Feb","23","No","Friday","Yes","Good",4.22,1.9982,70,7.0015,3,74,77
"Spring","2012","Feb","0","No","Saturday","No","Good",4.22,1.9982,70,7.0015,10,76,86
"Spring","2012","Feb","1","No","Saturday","No","Good",4.22,1.9982,70,7.0015,0,43,43
"Spring","2012","Feb","2","No","Saturday","No","Good",3.28,1.0016,70,6.0032,6,38,44
"Spring","2012","Feb","3","No","Saturday","No","Good",3.28,3.0014,75,0,1,17,18
"Spring","2012","Feb","4","No","Saturday","No","Good",3.28,1.0016,81,6.0032,1,5,6
"Spring","2012","Feb","5","No","Saturday","No","Good",3.28,1.0016,81,6.0032,1,3,4
"Spring","2012","Feb","6","No","Saturday","No","Good",2.34,-0.998200000000001,87,8.9981,1,4,5
"Spring","2012","Feb","7","No","Saturday","No","Fair",3.28,-0.00159999999999982,87,8.9981,1,27,28
"Spring","2012","Feb","8","No","Saturday","No","Good",3.28,3.0014,87,0,4,86,90
"Spring","2012","Feb","9","No","Saturday","No","Good",3.28,-0.00159999999999982,81,8.9981,16,141,157
"Spring","2012","Feb","10","No","Saturday","No","Good",3.28,1.0016,87,7.0015,31,193,224
"Spring","2012","Feb","11","No","Saturday","No","Good",6.1,5.9978,70,0,46,224,270
"Spring","2012","Feb","12","No","Saturday","No","Fair",6.1,5.0012,70,6.0032,40,260,300
"Spring","2012","Feb","13","No","Saturday","No","Fair",6.1,3.0014,70,12.998,58,244,302
"Spring","2012","Feb","14","No","Saturday","No","Fair",7.04,3.998,66,15.0013,47,229,276
"Spring","2012","Feb","15","No","Saturday","No","Fair",7.04,3.998,66,15.0013,61,244,305
"Spring","2012","Feb","16","No","Saturday","No","Fair",7.98,5.9978,61,11.0014,20,123,143
"Spring","2012","Feb","17","No","Saturday","No","Bad",6.1,3.0014,70,12.998,13,54,67
"Spring","2012","Feb","18","No","Saturday","No","Bad",5.16,1.9982,75,11.0014,6,58,64
"Spring","2012","Feb","19","No","Saturday","No","Bad",4.22,1.9982,87,8.9981,5,75,80
"Spring","2012","Feb","20","No","Saturday","No","Bad",3.28,-0.998200000000001,93,12.998,4,73,77
"Spring","2012","Feb","21","No","Saturday","No","Bad",3.28,-0.00159999999999982,93,8.9981,4,74,78
"Spring","2012","Feb","22","No","Saturday","No","Fair",3.28,1.0016,87,6.0032,4,91,95
"Spring","2012","Feb","23","No","Saturday","No","Fair",3.28,-0.00159999999999982,87,8.9981,4,66,70
"Spring","2012","Feb","0","No","Sunday","No","Fair",3.28,-0.00159999999999982,87,8.9981,3,58,61
"Spring","2012","Feb","1","No","Sunday","No","Fair",3.28,1.0016,93,7.0015,5,46,51
"Spring","2012","Feb","2","No","Sunday","No","Fair",3.28,1.0016,93,7.0015,4,59,63
"Spring","2012","Feb","3","No","Sunday","No","Bad",3.28,1.0016,87,6.0032,4,13,17
"Spring","2012","Feb","4","No","Sunday","No","Fair",3.28,-0.00159999999999982,87,8.9981,0,9,9
"Spring","2012","Feb","5","No","Sunday","No","Bad",4.22,1.0016,81,12.998,0,4,4
"Spring","2012","Feb","6","No","Sunday","No","Fair",4.22,-0.00159999999999982,70,16.9979,0,4,4
"Spring","2012","Feb","7","No","Sunday","No","Fair",3.28,-0.00159999999999982,75,11.0014,0,16,16
"Spring","2012","Feb","8","No","Sunday","No","Fair",3.28,-0.00159999999999982,75,11.0014,4,58,62
"Spring","2012","Feb","9","No","Sunday","No","Fair",3.28,-0.998200000000001,70,15.0013,9,83,92
"Spring","2012","Feb","10","No","Sunday","No","Fair",4.22,-0.00159999999999982,65,19.0012,10,138,148
"Spring","2012","Feb","11","No","Sunday","No","Fair",4.22,1.0016,70,12.998,22,160,182
"Spring","2012","Feb","12","No","Sunday","No","Fair",4.22,1.0016,65,12.998,25,223,248
"Spring","2012","Feb","13","No","Sunday","No","Fair",5.16,1.9982,61,11.0014,33,241,274
"Spring","2012","Feb","14","No","Sunday","No","Good",6.1,3.998,61,11.0014,40,203,243
